Product code;Language;Vendor;Product id;Category;Price;Weight;Quantity;Zero price action;Thumbnail;Detailed image;Product name;Description;Search words;Page title;Taxes;Short description;Status;Image URL;Detailed image URL
"D0187LXFZO";"ru";"Мир спорта";"187";"Спорт и отдых///Гольф///Сумки для гольфа";"11999.60";"0.000";"10";"R";"";"exim/backup/images/167734bda696f56942c278bee07e7236.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"2010 TOUR STAFF Bag 10""";"<p><span style=""font-size: small;"">Используют игроки клуба Cleveland Golf по всему миру</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/167734bda696f56942c278bee07e7236.jpg";"https://service.parts/images/detailed/0/167734bda696f56942c278bee07e7236.jpg"
"M0188MVCYL";"ru";"Мир спорта";"188";"Спорт и отдых///Гольф///Шары для гольфа";"150.00";"0.000";"99";"R";"";"exim/backup/images/50Elite_Yellow_12ball_Render.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Мячи для гольфа Wilson Staff";"<p><span style=""font-size: small;"">В упаковке 50 элитных&nbsp;</span><span style=""font-size: small;"">желтых&nbsp;</span><span style=""font-size: small;"">мячей Wilson Staff для гольфа.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/50Elite_Yellow_12ball_Render.jpg";"https://service.parts/images/detailed/0/50Elite_Yellow_12ball_Render.jpg"
"O0189UKMNW";"ru";"Гаджет";"189";"Электроника///Фото видео///Объективы";"40.00";"0.000";"5";"R";"";"exim/backup/images/2163_1.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"AF-S 14-24mm NIKKOR f/2.8G ED";"<p><span style=""font-size: small;"">Сверхширокоугольный объектив с инновационной оптической схемой и быстрой диафрагмой. Этот замечательный профессиональный объектив, в котором для уменьшения раздвоений и бликов применяется нанокристаллическое покрытие, обеспечивает исключительную резкость изображения по всему кадру, зачастую недостижимую при использовании эквивалентных объективов с постоянным фокусным расстоянием.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/2163_1.jpg";"https://service.parts/images/detailed/0/2163_1.jpg"
"O019015C2L";"ru";"Гаджет";"190";"Электроника///Фото видео///Объективы";"35998.00";"0.000";"5";"R";"";"exim/backup/images/2181_1.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"AF-S DX NIKKOR 10-24mm f/3.5-4.5G ED";"<p><span style=""font-size: small;"">Сверхширокоугольный зум-объектив с 2,4-кратным увеличением с полем зрения от 109&deg; до 61&deg;, эквивалентным диапазону 15-36мм в формате 35 мм. Качественная оптическая конструкция, созданная для использования с цифровыми зеркальными фотокамерами формата DX, отличается наличием трех асферических линз и двух элементов из стекла ED, позволяющих получать максимально четкие и контрастные снимки с минимальным искажением. Данный объектив, идеально подходящий для съемки пейзажей, изображений с усиленным эффектом перспективы и съемки в тесных помещениях, оборудован эксклюзивным бесшумным ультразвуковым мотором Nikon, обеспечивающим плавную бесшумную автофокусировку для всех фотокамер Nikon формата DX.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/228/detailed/0/2181_1.jpg";"https://service.parts/images/detailed/0/2181_1.jpg"
"Q0191PBM44";"ru";"Мой диск";"191";"Мультимедиа///Музыка///Джаз";"479.20";"0.000";"45";"R";"";"exim/backup/images/02xrms-cd.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Esperanza Spalding - Radio Music Society";"<p><strong><span style=""font-size: small;"">Треклист:</span></strong></p><p><span style=""font-size: small;"">01. Radio Song</span><br /><span style=""font-size: small;""> 02. Cinnamon Tree</span><br /><span style=""font-size: small;""> 03. Crowned &amp; Kissed</span><br /><span style=""font-size: small;""> 04. Land Of The Free</span><br /><span style=""font-size: small;""> 05. Black Gold</span><br /><span style=""font-size: small;""> 06. I Can't Help It</span><br /><span style=""font-size: small;""> 07. Hold On Me</span><br /><span style=""font-size: small;""> 08. Vague Suspicions</span><br /><span style=""font-size: small;""> 09. Endangered Species</span><br /><span style=""font-size: small;""> 10. Let Her</span><br /><span style=""font-size: small;""> 11. City Of Roses</span><br /><span style=""font-size: small;""> 12. Smile Like That</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/02xrms-cd.jpg";"https://service.parts/images/detailed/0/02xrms-cd.jpg"
"E01923M6DA";"ru";"Мой диск";"192";"Мультимедиа///Музыка///Рок";"600.00";"0.000";"25";"R";"";"exim/backup/images/lenny_cover.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Black and White America (CD Pack)";"<p><strong><span style=""font-size: small;"">Треклист:</span></strong></p><p><span style=""font-size: small;"">01. Black And White America</span><br /><span style=""font-size: small;""> 02. Come On Get It</span><br /><span style=""font-size: small;""> 03. In The Black</span><br /><span style=""font-size: small;""> 04. Liquid Jesus</span><br /><span style=""font-size: small;""> 05. Rock Star City Life</span><br /><span style=""font-size: small;""> 06. Boongie Drop</span><br /><span style=""font-size: small;""> 07. Stand</span><br /><span style=""font-size: small;""> 08. Superlove</span><br /><span style=""font-size: small;""> 09. Everything</span><br /><span style=""font-size: small;""> 10. I Can't Be Without You</span><br /><span style=""font-size: small;""> 11. Looking Back On Love</span><br /><span style=""font-size: small;""> 12. Life Ain't Ever Been Better Than It Is Now</span><br /><span style=""font-size: small;""> 13. The Faith Of A Child</span><br /><span style=""font-size: small;""> 14. Sunflower</span><br /><span style=""font-size: small;""> 15. Dream</span><br /><span style=""font-size: small;""> 16. Push</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/lenny_cover.jpg";"https://service.parts/images/detailed/0/lenny_cover.jpg"
"P01947A0SW";"ru";"Мой диск";"194";"Мультимедиа///Музыка///Рок";"424.00";"0.000";"40";"R";"";"exim/backup/images/U2TCD020.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Музыкальный альбом группы U218 Singles (U2TCD020)";"<p><span style=""font-size: small;"">Альбом группы U2 &laquo;U218 Singles&raquo;, в который включены 16 их самых известных песен и 2 новые: ""The Saints Are Coming"" (with Green Day) and ""Window in the Skies.""</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/U2TCD020.jpg";"https://service.parts/images/detailed/0/U2TCD020.jpg"
"I0195ZFDB8";"ru";"Мой диск";"195";"Мультимедиа///Музыка///Рок";"1199.60";"0.000";"15";"R";"";"exim/backup/images/603497948727.sml_0.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"2DVD альбом с записью фестиваля «Crossroads Guitar»";"<p><span style=""font-size: small;"">Второй выпуск DVD альбома с записью фестиваля &laquo;Crossroads Guitar&raquo;. В альбоме вы увидите таких музыкантов, как Эрик Клептон, Шерил Кроу, Винс Гилл, Бадди Гай, Джон Майер, Билл Мюррей, Стив Винвуд, Ронни Вуд, ZZTop и другие.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/603497948727.sml_0.jpg";"https://service.parts/images/detailed/0/603497948727.sml_0.jpg"
"I0196BBF6I";"ru";"Мой диск";"196";"Мультимедиа///Музыка///Рок";"680.00";"0.000";"24";"R";"";"exim/backup/images/feedingthemonkies_frntLRG.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Feeding the Monkies At Ma Maison (Zappa)";"<p><span style=""font-size: small;""><strong>Треклист:</strong></span></p><p><span style=""font-size: small;"">01. Feeding The Monkies at Ma Maison 20:12</span><br /><span style=""font-size: small;""> 02. Buffalo Voice 11:34</span><br /><span style=""font-size: small;""> 03. Secular Humaism 6:37</span><br /><span style=""font-size: small;""> 04. Worms From Hell 5:31</span><br /><span style=""font-size: small;""> 05. Samba Funk 11:29</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/feedingthemonkies_frntLRG.jpg";"https://service.parts/images/detailed/0/feedingthemonkies_frntLRG.jpg"
"A019737E4S";"ru";"Мой диск";"197";"Мультимедиа///Музыка///Блюз";"599.20";"0.000";"50";"R";"";"exim/backup/images/url_uploaded_file_13287662164f335d096a3ce.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Guitar Man Album Artwork";"<p><span style=""font-size: small;""><strong>Треклист:</strong></span></p><p><span style=""font-size: small;"">01. Tenderly</span><br /><span style=""font-size: small;""> 02. I Want To Hold Your Hand</span><br /><span style=""font-size: small;""> 03. My Cherie Amour</span><br /><span style=""font-size: small;""> 04. Naima</span><br /><span style=""font-size: small;""> 05. Tequila</span><br /><span style=""font-size: small;""> 06. Don't Know Why</span><br /><span style=""font-size: small;""> 07. Lady In My Life</span><br /><span style=""font-size: small;""> 08. My One And Only Love</span><br /><span style=""font-size: small;""> 09. Paper Moon</span><br /><span style=""font-size: small;""> 10. Danny Boy</span><br /><span style=""font-size: small;""> 11. Since I Fell For You</span><br /><span style=""font-size: small;""> 12. Fingerlero</span></p><p><span style=""font-size: small;"">&nbsp;</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/url_uploaded_file_13287662164f335d096a3ce.jpg";"https://service.parts/images/detailed/0/url_uploaded_file_13287662164f335d096a3ce.jpg"
"K01984N7PI";"ru";"Мой диск";"198";"Мультимедиа///Музыка///Блюз";"719.60";"0.000";"20";"R";"";"exim/backup/images/bbk_onekindfavorcdcover_sm.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"B.B. King One Kind Favor CD Grammy Award Winning";"<div class=""wiki_section"" style=""margin-bottom: 15px; line-height: 18px; color: #3b3b3b; font-family: 'Gill Sans MT', tahoma, arial, sans-serif; font-size: 12px; text-align: left; background-color: #ffffff;""><h3 style=""font-size: 11pt; color: #666666; margin-top: 2px; margin-right: 0px; margin-bottom: 1px; margin-left: 0px; font-family: 'Gill Sans MT Pro Medium', tahoma, arial, sans-serif;""><span style=""color: #3b3b3b; font-family: 'Gill Sans MT', tahoma, arial, sans-serif; font-size: 12px;"">Треклист:&nbsp;</span></h3></div><div class=""wiki_section"" style=""margin-bottom: 15px; line-height: 18px; color: #3b3b3b; font-family: 'Gill Sans MT', tahoma, arial, sans-serif; font-size: 12px; text-align: left; background-color: #ffffff;""><ul class=""wiki_list""><li class=""wiki_listitem"">1.See That My Grave Is Kept Clean (Lemon Jefferson)</li><li class=""wiki_listitem"">2.I Get So Weary (T-Bone Walker)</li><li class=""wiki_listitem"">3.Get These Blues Off Me (Lee Vida Walker)</li><li class=""wiki_listitem"">4.How Many More Years (Chester Burnett)</li><li class=""wiki_listitem"">5.Waiting For Your Call (Oscar Lollie)</li><li class=""wiki_listitem"">6.My Love Is Down (Lonnie Johnson)</li><li class=""wiki_listitem"">7.The World Is Gone Wrong (Walter Vinson, also known as Walter Jacobs, and Lonnie Chatmon, core members of the Mississippi Sheiks)</li><li class=""wiki_listitem"">8.Blues Before Sunrise (John Lee Hooker)</li><li class=""wiki_listitem"">9.Midnight Blues (John Willie ""Shifty"" Henry)</li><li class=""wiki_listitem"">10.Backwater Blues (Big Bill Broonzy)</li><li class=""wiki_listitem"">11.Sitting On Top Of The World (Walter Vinson and Lonnie Chatmon)</li><li class=""wiki_listitem"">12.Tomorrow Night (Lonnie Johnson)</li></ul></div>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/bbk_onekindfavorcdcover_sm.jpg";"https://service.parts/images/detailed/0/bbk_onekindfavorcdcover_sm.jpg"
"Y0199F6AC6";"ru";"Мой диск";"199";"Мультимедиа///Музыка///Блюз";"1199.20";"0.000";"10";"R";"";"exim/backup/images/bbk_originalhitscd.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"B.B. King - Original Greatest Hits CD";"<div class=""wiki_section"" style=""margin-bottom: 15px; line-height: 18px; color: #3b3b3b; font-family: 'Gill Sans MT', tahoma, arial, sans-serif; font-size: 12px; text-align: left; background-color: #ffffff;"">Диск: 1</div><div class=""wiki_section"" style=""margin-bottom: 15px; line-height: 18px; color: #3b3b3b; font-family: 'Gill Sans MT', tahoma, arial, sans-serif; font-size: 12px; text-align: left; background-color: #ffffff;""><ul class=""wiki_list""><li class=""wiki_listitem"">1. 3 O'Clock Blues</li><li class=""wiki_listitem"">2. Blind Love</li><li class=""wiki_listitem"">3. She's Dynamite</li><li class=""wiki_listitem"">4. You Know I Love You</li><li class=""wiki_listitem"">5. Please Love Me</li><li class=""wiki_listitem"">6. Story Fom My Heart And Soul</li><li class=""wiki_listitem"">7. The Woman I Love</li><li class=""wiki_listitem"">8. Neighborhood Affair</li><li class=""wiki_listitem"">9. When My Heart Beats Like A Hammer</li><li class=""wiki_listitem"">10. Every Day I Have The Blues</li><li class=""wiki_listitem"">11. Love You Baby (Take A Swing With Me)</li><li class=""wiki_listitem"">12. Ten Long Years</li><li class=""wiki_listitem"">13. You Upset Me, Baby</li><li class=""wiki_listitem"">14. Boogie Rock (House Rocker)</li><li class=""wiki_listitem"">15. Crying Won't Help You</li><li class=""wiki_listitem"">16. Bad Luck</li><li class=""wiki_listitem"">17. Did You Ever Love A Woman</li><li class=""wiki_listitem"">18. You Don't Know</li><li class=""wiki_listitem"">19. Sweet Little Angel</li><li class=""wiki_listitem"">20. On My Word Of Honor</li></ul><br />Диск: 2<ul class=""wiki_list""><li class=""wiki_listitem"">1. Be Careful With A Fool</li><li class=""wiki_listitem"">2. Please Accept My Love</li><li class=""wiki_listitem"">3. Days Of Old</li><li class=""wiki_listitem"">4. Worry, Worry</li><li class=""wiki_listitem"">5. Confessin' The Blues</li><li class=""wiki_listitem"">6. Sweet Sixteen Parts 1 &amp; 2</li><li class=""wiki_listitem"">7. Ain't Nobody's Business</li><li class=""wiki_listitem"">8. Walkin' Dr. Bill</li><li class=""wiki_listitem"">9. My Own Fault</li><li class=""wiki_listitem"">10. You Done Lost Your Good Thing Now</li><li class=""wiki_listitem"">11. Downhearted (How Blue Can You Get?)</li><li class=""wiki_listitem"">12. I'll Survive</li><li class=""wiki_listitem"">13. Mashed Potato Twist</li><li class=""wiki_listitem"">14. Down Now</li><li class=""wiki_listitem"">15. Peace Of Mind</li><li class=""wiki_listitem"">16. That Evil Child</li><li class=""wiki_listitem"">17. Blues Stay Away From Me</li><li class=""wiki_listitem"">18. Rock Me Baby</li><li class=""wiki_listitem"">19. Miss Martha King</li><li class=""wiki_listitem"">20. When Your Baby Packs Up And Goes</li></ul></div>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/bbk_originalhitscd.jpg";"https://service.parts/images/detailed/0/bbk_originalhitscd.jpg"
"X02002U30A";"ru";"Мой диск";"200";"Мультимедиа///Музыка///Классическая музыка";"1076.80";"0.000";"12";"R";"";"exim/backup/images/url_uploaded_file_13287719184f33734f6b3e9.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"John Rutter - The Colours of Christmas";"<p><span style=""font-size: small;"">Список треков</span></p><p><span style=""font-size: small;"">1. Ding Dong! Merrily on High&nbsp;</span></p><p><span style=""font-size: small;"">2. The Colours of Christmas&nbsp;</span></p><p><span style=""font-size: small;"">3. In Dulci Jubilo&nbsp;</span></p><p><span style=""font-size: small;"">4. What is this lovely fragrance?&nbsp;</span></p><p><span style=""font-size: small;"">5. Away in a Manger&nbsp;</span></p><p><span style=""font-size: small;"">6. Hodie Christus natus est&nbsp;</span></p><p><span style=""font-size: small;"">7. Riu riu chiu&nbsp;</span></p><p><span style=""font-size: small;"">8. I wonder as I wander&nbsp;</span></p><p><span style=""font-size: small;"">9. Star Carol&nbsp;</span></p><p><span style=""font-size: small;"">10. Once in Royal David's City&nbsp;</span></p><p><span style=""font-size: small;"">11. Silent Night&nbsp;</span></p><p><span style=""font-size: small;"">12. In the bleak midwinter&nbsp;</span></p><p><span style=""font-size: small;"">13. Gabriel's Message&nbsp;</span></p><p><span style=""font-size: small;"">14. Fanfare - O come, all ye faithful&nbsp;</span></p><p><span style=""font-size: small;"">15. O Holy Night&nbsp;</span></p><p><span style=""font-size: small;"">16. A New Year Carol&nbsp;</span></p><p><span style=""font-size: small;"">17. Joy to the World&nbsp;</span></p><p><span style=""font-size: small;"">18. Sleigh Ride&nbsp;</span></p><p><span style=""font-size: small;"">19. Deck the Hall&nbsp;</span></p><p><span style=""font-size: small;"">20. The Christmas Song&nbsp;</span></p><p><span style=""font-size: small;"">21. The Twelve Days Of Christmas&nbsp;</span></p><p><span style=""font-size: small;"">22. Have yourself a merry little Christmas&nbsp;</span></p><p><span style=""font-size: small;"">23. Fanfare - Hark! the herald angels sing</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/277/detailed/0/url_uploaded_file_13287719184f33734f6b3e9.jpg";"https://service.parts/images/detailed/0/url_uploaded_file_13287719184f33734f6b3e9.jpg"
"V02011EWI8";"ru";"Мой диск";"201";"Мультимедиа///Музыка///Классическая музыка";"506.80";"0.000";"20";"R";"";"exim/backup/images/url_uploaded_file_13287720374f3373c6eef1f.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Beethoven Piano Concertos";"<p><span style=""font-size: small;""><strong>Треклист:</strong></span></p><p><span style=""font-size: small;"">1. Allegro con brio&nbsp;</span></p><p><span style=""font-size: small;"">2. Largo&nbsp;</span></p><p><span style=""font-size: small;"">3. Rondo: Allegro scherzando&nbsp;</span></p><p><span style=""font-size: small;"">4. Allegro con brio&nbsp;</span></p><p><span style=""font-size: small;"">5. Adagio&nbsp;</span></p><p><span style=""font-size: small;"">6. Rondo: Molto allegro&nbsp;</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/url_uploaded_file_13287720374f3373c6eef1f.jpg";"https://service.parts/images/detailed/0/url_uploaded_file_13287720374f3373c6eef1f.jpg"
"T0202OTGXT";"ru";"Мой диск";"202";"Мультимедиа///Музыка///Классическая музыка";"1387.20";"0.000";"15";"R";"";"exim/backup/images/cover1.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Новогодний концерт в Вене - Vienna New Year`s Concert 2011";"<p><span style=""font-size: small;"">Новогодний концерт в Вене (нем. Das Neujahrskonzert der Wiener Philharmoniker) &mdash; традиционный ежегодный концерт Венского филармонического оркестра 1 января в столице Австрии. Концерты, которые Венский филармонический оркестр дает ежегодно, по праву считаются одним из крупнейших мировых музыкальных событий года. К этому концерту знаменитый симфонический оркестр долго готовится: приглашает крупнейших дирижеров, подбирает репертуар, в который по традиции неизменно включаются произведения знаменитых венских композиторов из семьи Штраусов. Первый Новогодний концерт в здании Венского общества друзей музыки состоялся 31 декабря 1939 года, однако свое официальное название &laquo;Новогодний концерт&raquo; он получил лишь в 1946 году. Первые годы подобными концертами бессменно дирижировал Клеменс Краусс. А традиция приглашать каждый год нового дирижера появилась в 1986 году. В 1987 году у дирижерского пульта стоял Герберт фон Караян. С тех пор в новогодние праздники Венским филармоническим оркестром дирижировали Клаудио Аббадо (1988, 1991), Карлос Кляйбер (1989, 1992), Зубин Мета (1990, 1995, 1998, 2007), Риккардо Мути (1993, 1997, 2000, 2004), Лорин Маазель (1994, 1996, 1999, 2005), Сейджи Озава (2002), Николаус Арнонкур (2001, 2003), Марисс Янсонс (2006), Жорж Претр (2008,2010), Даниэль Баренбойм (2009). В 2011 году зрители увидели за пультом Франца Вельзер-Мёста.</span></p><p><span style=""font-size: small;"">Франц Вельзер-Мёст (нем. Franz Welser-Most, настоящее имя Франц Леопольд Мария Мёст (нем. Franz Leopold Maria Most); 16 августа 1960, Монбризон, департамент Луара) &mdash; австрийский дирижёр.</span></p><p><span style=""font-size: small;"">Франц Мёст начал заниматься музыкой в детстве. Сначала он занимался на скрипке, однако вынужден был оставить занятия, после того как попал в автомобильную аварию. После этого он занялся дирижированием. В 1985 году он сменил своё сценическое имя на Вельзер-Мёст в честь города Вельс, где прошло его детство. В 1980-е годы он начал выступать с ведущими мировыми оркестрами. В 1990 году он стал художественным руководителем Лондонского филармонического оркестра. В 1996 году он его покинул. С 1995 по 2008 год Франц Вельзер-Мёст был дирижёром Цюрихского оперного театра. С 2002 года по настоящее время он возглавляет Кливлендский оркестр.</span></p><p><span style=""font-size: small;"">Треклист:</span></p><p><span style=""font-size: small;"">01. Intro. <br />02. Johann Straus - Reiter-Marsch, op. 428 <br />03. Johann Straus - Donauweibchen. Walzer, op. 427 <br />04. Johann Straus - Amazonen-Polka, op. 9 <br />05. Johann Straus - Debut-Quadrille, op. 2 <br />06. Josef Lanner - Die Sch&ouml;nbrunner. Walzer, op. 200 <br />07. Johann Straus - Muthig voran! Polka schnell, op. 432 <br />08. Zwischenpause. Intermission. <br />09. Johann Straus - Cs&aacute;rd&aacute;s aus ""Ritter Pasman"" <br />10. Johann Straus - Abschieds-Rufe. Walzer, op. 179 <br />11. Johann Straus Vater - Furioso-Galopp nach Liszt&rsquo;s Motiven, op. 114 <br />12. Franz Liszt - Mephisto-Walzer I <br />13. Josef Straus - Aus der Ferne. Polka mazur, op. 270 <br />14. Johann Straus - Spanischer Marsch, op. 433 <br />15. Joseph Hellmesberger - Zigeunertanz aus ""Die Perle von Iberien"" <br />16. Johann Straus Vater - Cachucha-Galopp, op. 97 <br />17. Josef Straus - Mein Lebenslauf ist Lieb und Lust. Walzer, op. 263 <br />18. Eduard Straus - Ohne Aufenthalt, Polka schnell <br />19. Johann Straus Sohn - An der schonen blauen Donau. Walzer op. 314 <br />20. Johann Straus Vater - Radetzky Marsch op. 228 <br />21. End of credit.</span></p><p><span style=""font-size: small;"">Общая продолжительность: 02:21:36</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/cover1.jpg";"https://service.parts/images/detailed/0/cover1.jpg"
"R02034W1ZL";"ru";"Мой диск";"203";"Мультимедиа///Музыка///Классическая музыка";"1387.20";"0.000";"20";"R";"";"exim/backup/images/cover113287723384f3374f2d5491.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Новогодний концерт в Вене - Vienna New Year`s Concert 2012";"<p><span style=""font-size: small;"">Один из самых знаменитейших концертов - Новогодний концерт Венского филармонического оркестра. Это грандиозное событие проходит в великолепном Золотом зале и отмечает наступление Нового года классической музыкой. Нет ничего удивительного в том, что на это событие трудно достать билеты, хотя кроме главного события, проходящего 1 января, есть еще два ""репетиционных"" концерта - проходящих 30 декабря и в самый кануну Нового года, так что если вы не попали на главный концерт, у вас еще есть шанс насладиться классической музыкой в преддверьи Нового Года. Попасть же на сам концерт - престижно и почетно. Концерт длится около двух с половиной часов. Репертуар обычно составляет австрийская музыка, на бис обязательно исполняются Марш Радецкого Штрауса-отца и вальс ""На прекрасном голубом Дунае"" Штрауса-сына.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/cover113287723384f3374f2d5491.jpg";"https://service.parts/images/detailed/0/cover113287723384f3374f2d5491.jpg"
"B0204ZOC1I";"ru";"Мой диск";"204";"Мультимедиа///Музыка///Рок";"599.60";"0.000";"25";"R";"";"exim/backup/images/5OCD09.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"The Police - The Stewart Copeland Anthology";"<p><strong><span style=""font-size: small;"">Треклист:</span></strong></p><p><span style=""font-size: small;"">01. Too Kool To Kalypso</span><br /><span style=""font-size: small;""> 02. Don't Box Me In</span><br /><span style=""font-size: small;""> 03. Tulsa Tango</span><br /><span style=""font-size: small;""> 04. Koteja </span><br /><span style=""font-size: small;""> 05. Serengeti Long Walk</span><br /><span style=""font-size: small;""> 06. Equalizer Main Title</span><br /><span style=""font-size: small;""> 07. Anacott Steel</span><br /><span style=""font-size: small;""> 08. Slither</span><br /><span style=""font-size: small;""> 09. Night Drive </span><br /><span style=""font-size: small;""> 10. Taxi Ride Home</span><br /><span style=""font-size: small;""> 11. Bill Is Dead</span><br /><span style=""font-size: small;""> 12. Wield the Spade </span><br /><span style=""font-size: small;""> 13. Look Up </span><br /><span style=""font-size: small;""> 14. Rain</span><br /><span style=""font-size: small;""> 15. Childhood Friends</span><br /><span style=""font-size: small;""> 16. Mud Lions </span><br /><span style=""font-size: small;""> 17. Pizica Degli Ucci</span><br /><span style=""font-size: small;""> 18. Chrystal/Drive Daisy/End Title</span><br /><span style=""font-size: small;""> 19. George Trip/End Montage/End Title</span><br /><span style=""font-size: small;""> 20. Big Drum Tribe </span><br /><span style=""font-size: small;""> 21. Regret</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/5OCD09.jpg";"https://service.parts/images/detailed/0/5OCD09.jpg"
"Y0205HGGEI";"ru";"Всё для дома";"205";"Электроника///Компьютеры///Сетевое оборудование";"5999.60";"0.000";"35";"R";"";"exim/backup/images/DIR-657_front.jpg#{[da]:;[de]:;[el]:;[en]:;[es]:;[fr]:;[it]:;[nl]:;[no]:;[ro]:;[ru]:;}";"Маршрутизатор DIR-657 HD Media Router 1000";"<p><span style=""font-size: small;"">Маршрутизатор &laquo;HD Media DIR-657&raquo; от компании &laquo;D-Link&raquo; создан для высокой потоковой передачи. Устройство передаёт данные со скоростью до 300 мегабит в секунду благодаря технологии &laquo;Wireless-N&raquo; и 4-х гигабитным сетевым портам. Таким образом, он отлично подходит для интернет-приложений, которые имеют высокую скорость передачи данных, такие как &laquo;VoIP&raquo; телефония, потоковое видео или онлайн-игр.</span></p><p><span style=""font-size: small;""><strong> Функции</strong></span></p><p><span style=""font-size: small;""> &laquo;HD Media&raquo; маршрутизатор &laquo;DIR-657&raquo; имеет встроенный слот для &laquo;SD&raquo; карт, с помощью которого Вы можете передавать мультимедийные файлы в домашней сети. Кроме того, устройство работает, как &laquo;USB&raquo; хранилище и сервер для печати &mdash; поэтому получатель, который получает заказы на печать в сети, может сразу направлять их на соответствующий принтер. Функция &laquo;Share-Port-Plus&raquo; предоставляет пользователям доступ ко всем &laquo;USB&raquo; устройствам и данным в сети.</span></p><p><span style=""font-size: small;""><strong> Безопасность</strong></span></p><p><span style=""font-size: small;""> Активный &laquo;SPI&raquo; брандмауэр (&laquo;Stateful Packet Inspection&raquo;) на маршрутизаторе &laquo;DIR-657&raquo; постоянно отслеживает передачу данных и предотвращает перегрузку сети, к примеру преднамеренные перегрузки сети посредством &laquo;DoS&raquo; атак. Также устройство снабжено функцией &laquo;Family Shield&raquo;, которая позволяет составлять определённые интернет-фильтрации.</span></p>";"";"";"VAT";"";"A";"https://service.parts/images/thumbnails/280/280/detailed/0/DIR-657_front.jpg";"https://service.parts/images/detailed/0/DIR-657_front.jpg"
